pronounCount,prepositionCount,conjunctionCount,complexWordsCount,longWordsCount,syllablesCount,typeTokenRatio,wordCount,cleaned,entity,author
5.0,7.0,1.0,2.0,4.0,47.0,0.8378378378378378,37.0,brief silence pause scatter sense poor curtis whateley begin knit back sort continuity put hand head moan ,[whateley],HPL
1.0,3.0,0.0,0.0,1.0,13.0,0.9166666666666666,12.0,full view low coast south carolina ,"[south, carolina]",EAP
0.0,1.0,0.0,1.0,0.0,12.0,1.0,8.0,motion animal frame fully cease ,[],EAP
3.0,1.0,0.0,1.0,3.0,16.0,1.0,12.0,suppose sail position thousand mile east ,"[sail, thousand, mile]",EAP
0.0,0.0,0.0,1.0,3.0,14.0,1.0,6.0,meantime huge smoking city arise innumerable ,[],EAP
3.0,1.0,0.0,0.0,2.0,9.0,1.0,10.0,hurry upbraid haste ,[],EAP
3.0,3.0,2.0,0.0,1.0,24.0,0.8461538461538461,26.0,go war ef would gut sense would never come back settle away ,[],HPL
0.0,1.0,1.0,1.0,1.0,11.0,1.0,8.0,many ill none make disturbance ,[],HPL
2.0,2.0,1.0,3.0,3.0,24.0,0.95,20.0,indeed time arrive mystery wife manner oppress spell ,[],EAP
4.0,1.0,0.0,0.0,0.0,23.0,0.9583333333333334,24.0,glad ta see ye young sir new face scurce arount haint get much ta cheer day ,"[glad, ta, ye, young]",HPL
4.0,2.0,1.0,0.0,1.0,18.0,0.9,20.0,come little love seize firmly hand kiss thrice upon nose ,[],EAP
7.0,3.0,2.0,7.0,9.0,60.0,0.8536585365853658,41.0,regular interruption slumber cause even less discomfort anticipate finally arise day seven oclock sun attain many degree line horizon ,[seven],EAP
0.0,1.0,1.0,2.0,3.0,16.0,0.8888888888888888,9.0,corroborate testimony opinion dumas ,[],EAP
1.0,5.0,2.0,7.0,10.0,43.0,0.8333333333333334,24.0,englishman midst national professional prejudice unsoftene cultivation retain noble endowment humanity ,[],MWS
1.0,0.0,0.0,2.0,2.0,14.0,1.0,8.0,secret issue could escape vigilance ,[],EAP
3.0,2.0,2.0,2.0,2.0,34.0,0.9230769230769231,26.0,mouth large flexible tooth wildly uneven although sound ever see tooth human head ,[],EAP
1.0,3.0,2.0,2.0,2.0,32.0,0.9259259259259259,27.0,poor victim morrow pass awful boundary life death feel deep bitter agony ,[morrow],MWS
0.0,8.0,2.0,9.0,13.0,67.0,0.95,40.0,subject widely know architect leaning toward theosophy occultism go violently insane date young wilcox seizure expire several month later incessant screaming save escape denizen hell ,"[date, several, month, later]",HPL
1.0,3.0,1.0,2.0,5.0,25.0,0.8947368421052632,19.0,surcingle envelop limb body close direction save path destroy crescent ,"[surcingle, envelop, limb]",EAP
8.0,7.0,1.0,8.0,10.0,68.0,0.851063829787234,47.0,continue recollection fancy blush even gloom apartment become distinctly visible upon cheek recollection mon cher ami little ocular assistant depend neck ,[],EAP
2.0,3.0,1.0,0.0,3.0,21.0,0.9411764705882353,17.0,arise shine pate wigless disdain wrath half bury alien hair ,"[arise, shine, half]",EAP
2.0,10.0,5.0,6.0,15.0,99.0,0.8169014084507042,71.0,man whose eye wild fear shriek aloud sight within king banquet hall window see longer form nargis hei noble slave horde indescribable green voiceless thing bulge eye pouting flabby lip curious ear thing dance horribly bear paw golden platter set ruby diamond contain uncouth flame ,"[king, banquet, hall, uncouth]",HPL
1.0,2.0,0.0,0.0,2.0,21.0,0.9375,16.0,madame moritz mother widow four child justine third ,"[madame, moritz, mother, four]",MWS
4.0,8.0,2.0,4.0,5.0,47.0,0.918918918918919,37.0,hair yet half loosen night ball room array cluster amid shower diamond round round classical head curl like young hyacinth ,"[half, loosen, night]",EAP
2.0,9.0,0.0,5.0,9.0,55.0,0.8571428571428571,42.0,first worship dark rite prairie dog see deity send upper world afterward fall dire neglect race simple artless burrower succumb onslaught conquer aryan ,[first],HPL
2.0,3.0,0.0,4.0,5.0,27.0,1.0,15.0,really difficult comprehend upon principle interest forefather act ,[],EAP
0.0,1.0,1.0,2.0,6.0,21.0,1.0,12.0,shutter rattle loudly unfastened commence slam window ,"[shutter, rattle]",HPL
2.0,2.0,2.0,5.0,8.0,36.0,0.8695652173913043,23.0,observe although outline figure upon wall sufficiently distinct yet color seem blurred indefinite ,[],EAP
10.0,7.0,3.0,5.0,10.0,63.0,0.8571428571428571,42.0,woman weep around hang join sad tear time distinct idea present mind thought ramble various subject reflect confusedly misfortune cause ,[hang],MWS
3.0,0.0,1.0,1.0,1.0,11.0,1.0,9.0,feverish feel pulse say ,[],EAP
2.0,6.0,1.0,4.0,8.0,43.0,0.9333333333333333,30.0,face full handsom likewise mar effect scrofulous disorder head continually roll sort convulsive way ,[],HPL
2.0,3.0,1.0,6.0,8.0,46.0,0.8285714285714286,35.0,painting painting luxury love gaze forbid beauty shall eye dainty device golden frame besprinkle like star hyacinth porphyry wall ,[],EAP
4.0,4.0,2.0,2.0,3.0,36.0,0.8108108108108109,37.0,draw nearer green shore bearded man tell land land zar dwell dream thought beauty come man forget ,[],HPL
0.0,11.0,4.0,8.0,14.0,73.0,0.8043478260869565,46.0,case closely relate family would band together watch gloom one roof general repetition barricading night futile ineffective gesture loading musket set pitchfork handily ,[one],HPL
2.0,3.0,1.0,0.0,1.0,21.0,0.8888888888888888,18.0,deed squatter fire cabin frenzy could escape ,[deed],HPL
2.0,8.0,1.0,6.0,14.0,60.0,0.8461538461538461,39.0,thus untaught refined philosophy pursue restless feeling degradation true station society wander among hill civilized england uncouth savage wolf breed founder old rome ,"[hill, england, uncouth, wolf, breed, rome]",MWS
2.0,3.0,1.0,1.0,2.0,20.0,0.9411764705882353,17.0,august espy ocean floor send powerful beam searchlight ,"[august, espy, ocean]",HPL
1.0,3.0,0.0,1.0,3.0,23.0,0.9375,16.0,frame shake ridiculous manner fit tarpaulin call horror ,[tarpaulin],EAP
1.0,1.0,2.0,1.0,0.0,14.0,1.0,9.0,become every day ardent tender ,"[every, day]",MWS
3.0,2.0,0.0,2.0,2.0,18.0,1.0,14.0,seem evident mine least hideous fate ,[],EAP
1.0,6.0,1.0,8.0,12.0,73.0,0.8444444444444444,45.0,may object full keeping principle suggest object unattainable mean ordinarily possession mankind yet attain would lend charm landscape garden immeasurably surpass merely human interest could bestow ,[],EAP
2.0,3.0,0.0,1.0,5.0,20.0,0.8666666666666667,15.0,eye cruel pressure machine absolutely start socket ,[],EAP
5.0,5.0,3.0,4.0,6.0,61.0,0.8125,48.0,every ignoramus fellow find brain sufficient quantity make way walking advertiser eye sore prig salt batter man think course answer well dabbler mud ,[],EAP
1.0,9.0,1.0,6.0,8.0,48.0,0.6470588235294118,34.0,gaze unquiet eye upon sarcophagi angle room upon varying figure drapery upon writhing parti color fire censer overhead ,[],EAP
0.0,1.0,0.0,1.0,5.0,26.0,0.8947368421052632,19.0,large link chain run thus chantilly orion dr nichols epicurus stereotomy street stone fruiter ,"[nichols, epicurus]",EAP
5.0,5.0,1.0,8.0,12.0,50.0,0.896551724137931,29.0,pretend disguise perception identity singular individual thus perseveringly interfere affair harass insinuate counsel ,[],EAP
1.0,2.0,1.0,0.0,2.0,18.0,0.9411764705882353,17.0,probably clerk would make price easy nothing else ,[],HPL
1.0,10.0,1.0,1.0,4.0,60.0,0.8043478260869565,46.0,man come grow cluster house look place dwell build cabin along north side cabin stout oaken log masonry side toward forest many indians lurk fire arrow ,[indians],HPL
3.0,6.0,2.0,3.0,5.0,58.0,0.8222222222222222,45.0,eleven strike however old man stand glide massive carved chest corner get two hooded cloak one drape round old woman cease monotonous spinning ,"[eleven, two, one]",HPL
5.0,6.0,2.0,3.0,6.0,46.0,0.8461538461538461,39.0,note implore name mercy sake curiosity wait prepare full account german marvel terror beset ,[german],HPL
1.0,1.0,0.0,2.0,2.0,14.0,1.0,8.0,condition one indescribable chaos ,[],HPL
3.0,8.0,0.0,7.0,12.0,70.0,0.8367346938775511,49.0,suddenly one chorister die lift desk vault hastily open consign muttered prayer darksome cavern abode thousand go wide yawn receive even fulfil funeral rite ,"[one, darksome, cavern]",MWS
2.0,1.0,1.0,6.0,5.0,34.0,1.0,18.0,cabinet warehouse leave entirely unattended thus afford every facility trick kind ,[],EAP
2.0,1.0,1.0,2.0,3.0,18.0,0.9285714285714286,14.0,annoying electricity last air provision ,[],HPL
5.0,4.0,0.0,0.0,0.0,27.0,0.8518518518518519,27.0,case method money make man least make tailor serve ,[],EAP
1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,would much ,[],HPL
2.0,2.0,0.0,2.0,6.0,25.0,0.95,20.0,measure prepare however weather hold threat time ,[],EAP
2.0,1.0,0.0,1.0,3.0,16.0,1.0,14.0,und dvelf say little old gentleman put watch ,[],EAP
2.0,2.0,0.0,2.0,5.0,22.0,0.9333333333333333,15.0,increase fury beating drum stimulate soldier courage ,[],EAP
3.0,2.0,3.0,4.0,4.0,29.0,0.9411764705882353,17.0,satan companion fellow devil admire encourage solitary abhor ,[],MWS
3.0,1.0,1.0,3.0,5.0,24.0,1.0,16.0,observe visitation feeling none regret much perdita ,[],MWS
3.0,1.0,0.0,2.0,2.0,22.0,1.0,16.0,need think crazy eliot plenty queerer prejudice ,[],HPL
1.0,1.0,1.0,2.0,4.0,15.0,1.0,10.0,strange awesome many object encounter ,[],HPL
1.0,0.0,0.0,2.0,2.0,7.0,1.0,4.0,patronize bagpipe ,[],EAP
0.0,0.0,0.0,1.0,3.0,12.0,1.0,7.0,rope dancer example inimitable ,[],EAP
3.0,6.0,2.0,4.0,4.0,45.0,0.8529411764705882,34.0,every day interim inquire talbot hotel every day throw spasm wrath everlasting come home yet footman ,"[every, day]",EAP
3.0,5.0,4.0,3.0,6.0,49.0,0.7777777777777778,36.0,give kuranes horse place head cavalcade ride majestically surrey onward toward region kuranes ancestor bear ,"[surrey, onward, kuranes]",HPL
4.0,0.0,1.0,1.0,4.0,15.0,1.0,12.0,betray eagerly early may betray ,[],EAP
4.0,0.0,0.0,0.0,1.0,16.0,1.0,17.0,would rudder go fer trubble dat bug mus git self ,[],EAP
3.0,0.0,0.0,1.0,1.0,12.0,0.8888888888888888,9.0,reason avoid high bear damsel ,[],MWS
1.0,1.0,2.0,3.0,3.0,22.0,1.0,13.0,series accident coincidence extraordinary ,[],EAP
3.0,8.0,3.0,4.0,8.0,57.0,0.7619047619047619,42.0,great honour pay shade annihilate odd ancient memory elder god deride dancer lutanist crown rose garden zokkar ,"[garden, zokkar]",HPL
12.0,9.0,3.0,6.0,8.0,81.0,0.828125,64.0,till one die perceive danger one one carry pestilence wife helpmate supporter necessary limb frame hardly teach lesson self preservation kind companion whose voice always speak peace close eye death ,"[one, one]",MWS
4.0,8.0,4.0,8.0,16.0,84.0,0.8333333333333334,54.0,embrace huge cylinder closely possible arm knee seize hand projection rest naked toe upon jupiter one two narrow escape fall length wriggle first great fork seem consider whole business virtually accomplished ,"[jupiter, one, two, wriggle, first, great, fork]",EAP
9.0,7.0,2.0,5.0,10.0,61.0,0.7659574468085106,47.0,day follow full pain sometimes regret yield haughty lady watch motion turn beloved task nurse friend work pain irritation ,[day],MWS
2.0,2.0,1.0,2.0,2.0,19.0,1.0,12.0,head uncover hair neatly papillote ,[],EAP
1.0,2.0,1.0,4.0,5.0,25.0,0.9411764705882353,17.0,know g prefect police shall difficulty obtain necessary permission ,[],EAP
3.0,0.0,0.0,2.0,4.0,30.0,1.0,21.0,good god margaret see man thus capitulate safety surprise would boundless ,[],MWS
0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,journal cease ,[journal],EAP
1.0,14.0,3.0,1.0,16.0,84.0,0.6885245901639344,61.0,pore together work ververt et chartreuse gresset belphegor machiavelli heaven hell swedenborg subterranean voyage nicholas klimm holberg chiromancy robert flud jean dindagin de la chambre journey blue distance tieck city sun campanella ,"[gresset, belphegor, machiavelli, swedenborg, subterranean, nicholas, klimm, holberg, robert, flud, jean, dindagin, de, la, tieck, city]",EAP
0.0,6.0,3.0,13.0,18.0,76.0,0.8648648648648649,37.0,foremost great column frieze decorate sculpture inexpressible beauty obviously portray idealise pastoral scene procession priest priestess bear strange ceremonial device adoration radiant god ,[],HPL
7.0,5.0,2.0,4.0,8.0,52.0,0.8863636363636364,44.0,feel emotion benevolence towards return hundred hundredfold one creature sake would make peace whole kind indulge dream bliss realize ,"[hundred, one]",MWS
6.0,4.0,3.0,5.0,10.0,54.0,0.8780487804878049,41.0,strange harrowing must story frightful storm embrace gallant vessel course wreck thus chapter birth genevese family one distinguished republic ,[],MWS
0.0,2.0,0.0,3.0,4.0,18.0,0.9090909090909091,11.0,texture majority kind unpleasant rubberiness ,[],HPL
1.0,2.0,0.0,3.0,4.0,18.0,0.9230769230769231,13.0,presently relieve however dropping eye ,[],EAP
9.0,1.0,1.0,3.0,3.0,41.0,0.6904761904761905,42.0,ha ha ha hi hi hi ho ho ho hu hu hu good oh capital wit want know uncle would indicate time precisely ,"[ho, ho, ho, hu, hu, hu]",EAP
4.0,4.0,3.0,9.0,9.0,52.0,0.9705882352941176,34.0,though century since elapse whose conclusion bring us thus together torture slumber sense impatience duration yet monos century still ,"[century, monos, century]",EAP
0.0,5.0,0.0,6.0,5.0,36.0,0.8695652173913043,23.0,rich drapery every part room tremble vibration low melancholy music whose origin discover ,[],EAP
3.0,2.0,1.0,2.0,3.0,27.0,0.8181818181818182,22.0,ah ah first contribution first say never magazine custom pay comprehend eh ,"[first, first]",EAP
4.0,4.0,1.0,1.0,4.0,32.0,0.8333333333333334,30.0,feel witness death whole village know alone castle denys barry whose boldness bring doom ,[barry],HPL
6.0,3.0,1.0,3.0,5.0,31.0,0.7777777777777778,27.0,dislike fancy hear closing one window settle face stealthily open ,[],HPL
1.0,3.0,2.0,2.0,3.0,30.0,1.0,20.0,shadow screen see hooded form amidst ruin yellow evil face peer behind fall monument ,"[ruin, yellow]",HPL
1.0,15.0,1.0,12.0,14.0,110.0,0.6891891891891891,74.0,short time previous commencement game automaton wind exhibiter usual ear degree accustom sound produce wind system machinery fail discover instantaneously axis turn key box chess player possibly connect either weight spring system machinery whatever ,[automaton],EAP
1.0,2.0,1.0,4.0,5.0,22.0,0.9285714285714286,14.0,accordingly conduct magistrate several person inn ,[],MWS
14.0,10.0,2.0,7.0,12.0,96.0,0.8192771084337349,83.0,dreadful creature indians turn toe really ashamed man great courage poor fellow wonderful age invention dear breath quite desperado prodigy valor never hear believe shall sit enlighten smith man man fred tell bawl miss bas bleu lead mrs pirouette seat ,"[indians, fred, tell, bawl, miss, bas, bleu]",EAP
0.0,3.0,3.0,4.0,4.0,30.0,0.8095238095238095,21.0,zath coroner dispute length nith lean notary kranon shang thul overwhelm question ,"[zath, kranon, shang]",HPL
8.0,7.0,2.0,9.0,14.0,72.0,0.7555555555555555,45.0,delight clerval proportionably great mine mind expand company man talent find nature great capacity resource could imagine possess associate inferior ,"[delight, clerval]",MWS
3.0,5.0,4.0,11.0,16.0,89.0,0.8518518518518519,54.0,may heaven forgive folly morbidity lead us monstrous fate weary commonplace prosaic world even joy romance adventure soon grow stale st john follow enthusiastically every aesthetic intellectual movement promise respite devastating ennui ,"[weary, commonplace, prosaic, world, st, john, follow]",HPL
7.0,7.0,3.0,3.0,6.0,40.0,0.78125,32.0,first wish hurry long console sympathise loved sorrow friend draw near native town slacken progress ,[first],MWS
5.0,9.0,2.0,9.0,14.0,75.0,0.875,48.0,one reverie pause apparent abstraction turn page poet scholar politian beautiful tragedy orfeo first native italian tragedy lie near upon ottoman discover passage underline pencil ,"[one, politian, first, italian]",EAP
4.0,0.0,1.0,2.0,3.0,16.0,0.9,10.0,form choose disposition power ,[],MWS
2.0,3.0,1.0,2.0,7.0,38.0,1.0,25.0,presently wilbur raise head begin speak strange resonant fashion hint sound produce organ unlike run mankind ,[],HPL
1.0,0.0,0.0,3.0,2.0,20.0,1.0,13.0,original beauty never great may introduce ,[],EAP
3.0,7.0,4.0,5.0,15.0,86.0,0.746031746031746,63.0,publicity attend investigation set reporter track whateleys cause boston globe arkham advertiser print flamboyant sunday story young wilbur precociousness old whateley black magic shelf strange book seal second story ancient farmhouse weirdness whole region hill noise ,"[track, whateleys, boston, globe, arkham, advertiser, print, sunday, whateley, second, hill]",HPL
3.0,3.0,1.0,1.0,1.0,18.0,1.0,13.0,nature manner come possession speak ,[],HPL
6.0,3.0,1.0,1.0,3.0,31.0,0.8,25.0,see say abruptly stare moment silence see ,[],EAP
10.0,9.0,1.0,5.0,6.0,56.0,0.8372093023255814,43.0,first stare find impossible comprehend witticism remark point seem slowly make way brain eye proportion seem protrude socket ,[first],EAP
1.0,3.0,1.0,5.0,6.0,35.0,0.9545454545454546,22.0,important question utterly untouched evidence equal moment meet attention ,[],EAP
1.0,0.0,0.0,1.0,2.0,11.0,1.0,8.0,charmion henceforward always call ,[],EAP
1.0,1.0,0.0,2.0,2.0,13.0,1.0,9.0,condition thing could long exist ,[],EAP
2.0,5.0,0.0,2.0,3.0,24.0,0.9375,16.0,way amusement feel way among numerous coffin range order around ,[],EAP
5.0,7.0,1.0,5.0,8.0,51.0,0.7948717948717948,39.0,tell tell public leave long manuscript technical matter say write english evidently order safeguard peril casual perusal ,[english],HPL
1.0,1.0,0.0,1.0,4.0,17.0,1.0,13.0,also bear inscription eric moreland clapham lee st eloi flanders ,"[eric, moreland]",HPL
1.0,4.0,2.0,5.0,7.0,34.0,0.9090909090909091,22.0,result attain unfrequently surprising part bring simple diligence activity ,[],EAP
7.0,8.0,4.0,3.0,7.0,50.0,0.8536585365853658,41.0,clara overcome weariness seat foot cousin bed spite effort slumber weigh lid twice thrice shake length conquer sleep ,"[clara, overcome]",MWS
3.0,0.0,2.0,0.0,3.0,18.0,0.631578947368421,19.0,mr thingum bob say mr thingum bob write mr thingum bob ,"[thingum, bob, thingum, bob, write, thingum, bob]",EAP
3.0,8.0,1.0,3.0,6.0,46.0,0.775,40.0,pass hand valve cup water old puss sleeve shirt become entangle loop sustain basket thus moment loosen bottom ,[],EAP
